,volume,faces,edges,vertices,pred_volume,pred_faces,pred_edges,pred_vertices
374,9249.729484374882,9,21,14,446270.72,10.571799,25.038279,17.72864
375,1828.3872901824743,52,147,97,2787865.8,62.840572,172.09576,111.94897
376,411.0549314427009,6,9,6,808133.0,6.5523005,12.0100355,8.355811
377,11028.569829538326,1,2,1,415075.72,0.6582979,1.2137198,0.123223424
378,0.5994309817616728,49,137,90,2268205.8,58.98666,160.97887,104.94076
379,1899183.9685618416,40,114,76,1247216.9,51.1293,138.62993,90.76379
380,12293177.69848096,77,217,142,5117272.5,91.96295,256.7965,165.84363
381,536553.0465620687,6,12,8,816399.5,6.7045403,12.493383,8.690736
382,15617.551409816731,17,39,26,143410.1,20.56124,46.527744,30.59641
383,8628009.500728076,28,76,52,208987.03,35.574726,93.85469,61.803272
384,4462.843224099258,36,96,62,523844.34,43.425316,116.807625,77.00748
385,500.25431628892807,17,39,26,143624.55,20.55454,46.51078,30.585497
386,790.659342480735,9,22,16,477288.75,10.983408,26.223263,18.603497
387,14906.679416496008,1,2,1,416702.84,0.65856135,1.2164822,0.12399377
388,5196155.560289083,11,24,16,721934.8,12.47581,29.127045,20.526571
389,1113.3795962628546,52,151,100,2785060.0,62.81992,172.03613,111.91139
390,293053.527923804,9,22,16,477113.78,10.981741,26.21894,18.600256
391,288510.59319197235,82,236,156,4749793.5,98.644646,276.81552,178.58891
392,200.52893404261604,16,42,28,166532.0,19.822212,44.657246,29.392366
393,8628009.500728076,28,76,52,208987.03,35.574726,93.85469,61.803272
394,606.0611714462902,1,2,1,414661.78,0.65822875,1.2130275,0.123028316
395,1541023.2898709842,6,12,8,816390.0,6.7043943,12.492917,8.690415
396,46628.4722784843,1,2,1,417291.1,0.6586603,1.2174898,0.124275215
397,110.60333905142409,6,9,6,808092.2,6.5517883,12.008405,8.354706
398,317794.0781336241,6,12,8,816423.3,6.7048097,12.4942465,8.69133
399,208587.2467980854,33,94,64,332482.44,40.539574,108.56863,71.72099
400,769538.6732847508,12,34,24,539384.7,15.845233,35.69607,24.205196
401,581.2956773531931,1,2,1,415166.94,0.6583122,1.2138672,0.12326828
402,267.9038810912889,4,6,4,1027123.2,4.535426,6.2932243,4.6597867
403,1023077.1796480024,11,24,16,723382.94,12.49324,29.161104,20.542418
404,2082.933524193372,9,22,16,477115.12,10.98176,26.218988,18.600294
405,1162.5700392290382,19,36,24,128028.41,21.642752,49.385723,32.488674
406,118794.853396433,12,34,24,539301.6,15.846034,35.697823,24.20619
407,1201504.6534375013,11,24,16,722430.44,12.481768,29.13868,20.531982
408,285.82775034724347,4,6,4,1026397.44,4.5357556,6.2934885,4.659616
409,39362.484787353984,8,20,14,440046.03,10.028568,23.404999,16.62888
410,10730.006261718749,9,21,14,446236.7,10.571167,25.036457,17.727354
411,127855.47802909376,17,39,26,143402.61,20.561523,46.528477,30.596876
412,3489.7523635997068,10,26,20,614990.75,11.7241535,27.66622,19.704342
413,3749.662106975651,4,6,4,1027488.06,4.5352583,6.2930875,4.6598573
414,7239.449233294352,1,2,1,417052.12,0.65861976,1.2170923,0.1241586
415,28204.158030333914,14,30,22,364529.8,17.485289,39.321743,26.26495
416,120.68700980949762,9,23,16,549871.3,11.398334,27.061687,19.24644
417,676.5927752003545,4,6,4,1026706.5,4.5356174,6.293389,4.6596913
418,240.67385916253443,4,6,4,1026931.2,4.5355077,6.293279,4.659723
419,1640754.783000528,34,96,64,397802.03,41.53349,111.40787,73.54723
420,16435.569613059684,1,2,1,415334.4,0.6583408,1.2141516,0.12334901
421,394539.3858790128,6,12,8,816483.94,6.705717,12.497149,8.693333
422,45096.56977445924,12,30,20,684893.56,14.138849,32.2839,22.310982
423,1200.4330296806363,1,2,1,414535.8,0.6582073,1.2128081,0.122967765
424,41489.04529203441,9,22,16,477081.78,10.9814205,26.218094,18.599617
425,13636.973949080862,9,22,16,477074.97,10.98135,26.217905,18.599476
426,232366.79692459464,38,111,74,693083.1,45.744205,123.43294,81.19639
427,383.8880810747757,9,23,16,549865.2,11.398305,27.061642,19.2464
428,49317.423234876376,6,12,8,816498.9,6.70594,12.497859,8.69381
429,65056.71967579274,15,32,21,192546.67,19.4129,43.690346,28.783485
430,142673.53842121223,17,39,26,143412.14,20.561218,46.527695,30.596375
431,63475.37360673984,17,39,26,143402.61,20.561523,46.528477,30.596876
432,1413806.4950778715,6,12,8,816410.4,6.7047367,12.49401,8.69116
433,18504.26819728115,15,36,24,232429.6,18.935751,42.623642,28.169504
434,22185629.71302776,73,213,142,5352873.0,87.67799,243.95364,157.66957
435,16894.428332030417,40,106,70,892241.1,48.14396,130.25687,85.500595
436,14521824.478903877,2,6,4,8864141.0,1.8710389,4.061436,3.119618
437,590.729871627532,6,10,7,808421.7,6.5565586,12.02354,8.365075
438,3565387.0613468885,6,12,8,816504.4,6.7058935,12.497712,8.693724
439,21672.61070823564,17,39,26,143401.92,20.561554,46.528553,30.596926
440,9080.06050038429,1,2,1,416804.3,0.6585804,1.2166673,0.12404198
441,977.1676325340596,1,2,1,414795.88,0.6582514,1.2132468,0.12309111
442,342290.7415610654,6,12,8,816411.06,6.704622,12.49365,8.690918
443,12578143.142951395,2,6,4,8864397.0,1.8710933,4.061395,3.1196473
444,1838.137227928907,19,36,24,128202.016,21.645348,49.393955,32.49399
445,2298283.88002726,6,12,8,816481.2,6.70566,12.496955,8.693203
446,7904.881587159263,17,39,26,143407.38,20.56133,46.52799,30.596563
447,406722.0769841697,33,94,64,332485.16,40.53959,108.568665,71.721016
448,1325.4819949649884,1,2,1,414510.62,0.6582037,1.2127637,0.12295655
449,71196.61939773346,9,24,18,456495.22,10.778136,25.644655,18.156248
450,83486.35744017898,8,20,14,440054.2,10.028328,23.404257,16.62841
451,494.1602777345205,1,2,1,414512.66,0.6582037,1.2127637,0.122955434
452,83563.75925031806,6,12,8,816524.75,6.706319,12.499063,8.694645
453,127855.47802909384,17,39,26,143404.66,20.561466,46.52833,30.596783
454,33311.47261975923,51,151,101,2631525.8,61.68081,168.74971,109.83945
455,5712.031071900925,9,22,16,477125.34,10.981847,26.219212,18.600458
456,4978.682402903654,1,2,1,414870.1,0.6582639,1.2133771,0.123128116
457,71196.61939773346,9,24,18,456495.22,10.778136,25.644655,18.156248
458,14082.788254825213,75,219,146,5152637.0,91.32256,254.87935,164.62277
459,881.8687978266739,10,26,20,615088.75,11.724649,27.667143,19.705042
460,994.8773555687524,19,36,24,128030.445,21.642769,49.385777,32.48871
461,409098.56906904,38,111,74,692889.1,45.741623,123.42557,81.19174
462,250691.27775095293,6,12,8,816439.0,6.705145,12.49531,8.692053
463,167127.51850063613,6,12,8,816478.5,6.7056684,12.496982,8.693205
464,779.6524459591808,1,2,1,416277.34,0.6584922,1.2157797,0.12379081
465,129222.04569938449,74,218,144,5278095.0,89.03851,248.03186,160.26503
466,86185.64550102224,6,12,8,816432.9,6.704975,12.494771,8.691691
467,53.38876574276316,6,9,6,808077.9,6.5515704,12.007712,8.354228
468,77908.41856214378,17,39,26,143396.48,20.561733,46.52901,30.597218
469,9979.74853597933,17,39,26,143405.33,20.561424,46.52821,30.596706
470,535.1321898617624,1,2,1,416297.1,0.6584946,1.2158104,0.123797536
471,163361.19364860372,17,39,26,143420.31,20.560963,46.527054,30.595957
472,3744.700171875,9,21,14,446273.44,10.571866,25.038477,17.728777
473,758211.637587637,6,12,8,816520.7,6.7062893,12.49897,8.694589
474,13729.798962650444,9,22,16,477115.12,10.981761,26.218987,18.600292
475,3450.328637050395,1,2,1,417446.3,0.6586877,1.2177503,0.12434698
476,37820.28477341533,75,219,146,5153262.0,91.3112,254.8453,164.6011
477,1317.604125584201,4,6,4,1027014.94,4.535474,6.293262,4.6597505
478,10068.988791505906,108,319,211,3135041.2,128.26053,365.60028,235.21288
479,3720.341319186159,6,10,7,808372.7,6.555706,12.020828,8.363225
480,185.0477718636272,1,2,1,414879.62,0.6582657,1.2133839,0.12313148
481,689485.1640081779,6,12,8,816460.75,6.705332,12.495916,8.692486
482,133312.68036566576,26,70,46,251995.6,32.596443,84.451096,55.5119
483,1138.027097942433,1,2,1,414824.47,0.6582562,1.2132914,0.12310232
484,285242.2846342212,6,12,8,816470.3,6.705482,12.496399,8.692813
485,8780.742878226149,6,14,10,829389.5,6.9529934,13.2876425,9.2451515
486,9284.862138924227,6,12,8,816519.3,6.7061377,12.4984865,8.69425
487,37966.44302783423,17,39,26,143405.33,20.56144,46.52826,30.596737
488,27342.00693022517,17,39,26,143418.27,20.561028,46.527218,30.596064
489,33.87919591935786,1,2,1,415013.06,0.6582866,1.213617,0.12319427
490,259111.06646205529,33,94,64,332159.72,40.534607,108.55445,71.711876
491,144971.1657483406,169,497,329,138756.03,199.01344,569.5773,370.47916
492,35585.646405727515,97,280,187,3854861.2,114.94091,325.66562,209.69589
493,18346.682358764327,1,2,1,415460.38,0.65836227,1.2143642,0.12340956
494,5564.593559686607,1,2,1,414906.2,0.6582711,1.213432,0.12314157
495,8628009.500728076,28,76,52,208987.03,35.574726,93.85469,61.803272
496,1137317.4563814555,6,12,8,816410.4,6.704728,12.493983,8.691144
497,0.201951862642083,78,218,142,5060936.0,92.987625,259.8677,167.79834
498,177.6006303040557,32,88,59,263041.16,39.43383,105.415306,69.68092
499,98634.84646975277,6,12,8,816493.44,6.7058706,12.497633,8.693663
500,2714.843665352062,6,10,7,808333.9,6.5553284,12.019632,8.362407
501,60556.04504245658,14,30,22,364407.97,17.486555,39.324677,26.266642
502,106.23139479282828,32,88,59,263045.94,39.433907,105.41552,69.68105
503,150567.20529081405,17,39,26,143413.5,20.561134,46.527485,30.596235
504,406722.0769841697,33,94,64,332484.47,40.53959,108.56868,71.721016
505,5679.223105429197,1,2,1,417491.25,0.65869427,1.2178257,0.124369405
506,3489.652483886753,9,21,14,446223.75,10.570938,25.03579,17.726904
507,770511.6449354921,6,12,8,816500.25,6.7059393,12.497856,8.693815
508,500.25431628892807,17,39,26,143625.92,20.554535,46.51077,30.58549
509,16232468.670268388,75,215,142,5235792.0,89.80742,250.33595,161.73169
510,26028.806814687858,47,123,90,2112665.0,57.83474,157.66032,102.84966
511,25499.102294909422,17,39,26,143416.9,20.561028,46.52721,30.596056
512,63706.72255068401,9,22,16,477102.88,10.981655,26.218723,18.60009
513,290.3877224272908,9,22,16,477114.44,10.981749,26.218956,18.600262
514,1535.4248410148446,4,6,4,1027098.7,4.5354323,6.2932143,4.659761
515,689485.1640081779,6,12,8,816416.5,6.704727,12.493979,8.691149
516,1021.8226627695328,4,6,4,1027489.44,4.5352535,6.2930703,4.6598425
517,229828.388002726,6,12,8,816468.94,6.7054815,12.496396,8.692815
518,1385.9333950571922,8,20,14,440050.78,10.028468,23.404682,16.62868
519,114914.19400136298,6,12,8,816474.4,6.705553,12.496618,8.6929655
520,459656.7760054519,6,12,8,816464.9,6.7053933,12.496115,8.69262
521,399.3458993746707,10,26,20,615084.0,11.724628,27.667109,19.705017
522,56647.39044817922,17,39,26,143408.05,20.561352,46.528038,30.59659
523,4876.663621095371,6,10,7,808291.7,6.5545273,12.017089,8.360664
524,18641.593858068063,25,73,49,267397.72,31.491428,80.95394,53.175865
525,3416.2526514824604,1,2,1,414996.72,0.658286,1.2135895,0.12318754
526,267.3055195803642,9,27,18,533663.06,11.313435,26.900196,19.121624
527,52036719.10199994,75,215,142,5236815.0,89.7888,250.28015,161.69617
528,21727.26327775657,1,2,1,415075.72,0.6582979,1.2137129,0.123223424
529,141865.49226888298,48,142,95,2145025.5,58.071953,158.34212,103.278435
530,11576.30850056151,130,384,256,1976300.1,154.45662,441.66272,285.35086
531,994.8773555687524,19,36,24,128030.445,21.642769,49.385777,32.48871
532,249.44707555565503,4,6,4,1026827.7,4.535557,6.2933207,4.6597023
533,3709.208229873933,1,2,1,414465.7,0.658196,1.2126882,0.122934125
534,10147.612560192472,17,39,26,143423.03,20.560894,46.526882,30.595844
535,1044803.3539375034,11,24,16,722463.8,12.482172,29.139471,20.532358
536,7535.501067128889,9,22,16,477087.9,10.981485,26.21827,18.59975
537,9001.68310546863,9,21,14,446281.62,10.572047,25.039013,17.729158
538,58761.243436060606,99,291,194,3571779.0,120.18248,341.3853,219.73534
539,33.01852433989077,16,42,28,166591.22,19.820288,44.652344,29.389223
540,282524.6043479864,15,32,21,192513.31,19.4132,43.69096,28.783863
541,2299.853359168477,16,42,28,166576.92,19.820744,44.6535,29.389967
542,2985.768671332803,19,36,24,128155.72,21.644554,49.391617,32.492435
543,19957.39383487677,35,91,66,500409.28,43.09327,115.858185,76.40734
544,120.68700980949762,9,23,16,549871.3,11.398334,27.061687,19.246439
545,15671.124514777852,1,2,1,415009.66,0.65828717,1.2135999,0.12319203
546,20083.75519531278,9,21,14,446276.84,10.57193,25.038666,17.728905
547,66859.31373689091,17,39,26,143403.28,20.561468,46.528328,30.596783
548,3192.5969414062497,9,21,14,446306.8,10.572527,25.0404,17.730131
549,256837.21497849736,6,12,8,816404.94,6.704614,12.49362,8.690898
550,440.7230632325283,52,151,100,2783632.2,62.809338,172.00557,111.89213
551,5759.897278614256,1,2,1,414710.1,0.6582365,1.2131029,0.12305074
552,3371.316242661241,4,6,4,1027444.5,4.535279,6.293108,4.6598516
553,88587.71146751486,99,291,194,3571322.8,120.190926,341.41068,219.75154
554,2105663.158972149,23,56,37,293276.9,29.699604,75.26327,49.385067
555,1852.9868220742333,10,26,20,615131.0,11.724854,27.667524,19.70533
556,1291260.0870537474,32,90,60,410186.06,41.72634,111.95809,73.90128
557,76481.45420050959,6,12,8,816391.3,6.70442,12.492999,8.690472
558,196548.18075837044,235,697,465,-3156780.2,279.35663,800.11707,523.9525
559,26755.578439864606,1,2,1,416817.22,0.6585816,1.2166638,0.12404871
560,1383336.8727871894,82,236,156,4752073.0,98.603226,276.6914,178.50986
561,1234.8768061150004,6,10,7,808352.25,6.5555353,12.020287,8.362858
562,9173.341179382169,1,2,1,417107.94,0.6586311,1.2171711,0.12418327
563,179748.56145481515,17,39,26,143426.44,20.560741,46.526485,30.595589
564,21.025924437011145,4,6,4,1027296.1,4.535347,6.293163,4.6598225
565,63.051942478505474,6,9,6,808060.2,6.5512905,12.006821,8.353621
566,742788.9711139323,6,12,8,816512.5,6.705966,12.497938,8.693875
567,58760.7315814336,99,291,194,3571828.8,120.18155,341.38257,219.73355
568,2146.778478452732,1,2,1,414344.5,0.6581763,1.2124895,0.12287582
569,1972.6984157778768,9,22,16,477088.56,10.981483,26.218266,18.599743
570,1444.323615509467,1,2,1,415296.97,0.65833366,1.2141002,0.12333331
571,3148.5559362598733,1,2,1,414520.16,0.6582061,1.2127842,0.122958794
572,170343.21078938802,31,88,60,198115.75,38.330456,102.268936,67.62647
573,42125.3242073795,4,6,4,1026859.0,4.535543,6.2933135,4.6597147
574,32574.65666408828,97,280,187,3856675.0,114.907524,325.56555,209.63202
575,185.1902154758296,4,6,4,1027315.9,4.5353355,6.2931457,4.6598144
576,4549269.825525822,6,12,8,816499.56,6.705935,12.497842,8.69381
577,2.1985745147824987,4,6,4,1027585.44,4.5352135,6.293053,4.6598787
578,324.6406033037416,9,22,16,477119.9,10.981798,26.219086,18.60036
579,2209.213535839666,4,6,4,1027507.8,4.5352483,6.2930737,4.6598606
580,3684.7541542877934,1,2,1,414789.75,0.6582502,1.2132366,0.12308887
581,502851.7364927313,12,34,24,539292.75,15.846119,35.697994,24.20629
582,22101.583990154657,10,26,20,614997.56,11.724185,27.666275,19.704384
583,79.91941011578578,53,144,94,2946302.5,64.01633,175.48792,114.08764
584,228193.82770737703,6,12,8,816456.7,6.7052817,12.495762,8.692378
585,3709.208229873933,1,2,1,416165.7,0.65847373,1.2155945,0.123736985
586,4292424.37249655,6,12,8,816467.56,6.705456,12.496306,8.692757
587,246.8624451199992,1,2,1,416577.6,0.6585411,1.2162765,0.12392985
588,139402.80992781805,6,12,8,816434.94,6.705002,12.494861,8.691752
589,85572.68539026636,6,12,8,816465.56,6.705404,12.496145,8.692644
590,100102.7353155085,15,32,21,192539.86,19.412952,43.690456,28.783552
591,599.3829088090004,10,26,20,615094.2,11.724678,27.667198,19.705082
592,628570.5015042151,19,44,29,177465.9,22.521164,52.270763,34.39263
593,214003.16229034035,29,84,56,190817.39,36.568268,96.925186,63.933647
594,70148.97730655226,17,39,26,143401.92,20.56154,46.52851,30.596899
595,46942.50120239978,33,95,64,346580.1,40.750694,109.17288,72.11002
596,2274634.912762911,6,12,8,816417.9,6.704811,12.49425,8.691328
597,4564.775871239794,1,2,1,417346.9,0.65866864,1.2175823,0.124298766
598,294992.89026585803,31,88,60,198274.38,38.333168,102.27667,67.63152
599,291065.0416966561,33,96,64,337306.0,40.609314,108.76783,71.848694
600,694.702787578355,52,151,100,2783637.2,62.80938,172.00569,111.89221
601,459656.7760054519,6,12,8,816396.1,6.7044983,12.49325,8.690644
602,2323.1017794183267,9,22,16,477100.84,10.981604,26.218575,18.59998
603,2881.591654424208,11,23,16,702057.0,12.263965,28.700922,20.334864
604,1218.2423513594083,1,2,1,416736.22,0.6585691,1.2165542,0.124010585
605,2584.559201080957,4,6,4,1027241.6,4.5353737,6.29319,4.659816
606,1951.4747595250808,1,2,1,414460.25,0.6581948,1.2126814,0.12293188
607,1362.0364394765934,4,6,4,1027229.4,4.5353785,6.2931867,4.659809
608,397.4996040520231,17,39,26,143627.28,20.554516,46.51072,30.585457
609,1988.9563654646329,16,40,28,158880.3,20.056574,45.24853,29.773205
610,3858.815117986175,17,39,26,143412.14,20.561192,46.527634,30.596334
611,18501.080607786007,33,95,64,347034.88,40.757652,109.192726,72.122795
612,1853.822900061256,1,2,1,416898.25,0.6585965,1.2168283,0.124086834
613,91.7483628800568,6,9,6,808198.4,6.5534315,12.01362,8.358272
614,358.40623051531173,1,2,1,416636.12,0.65855,1.2163829,0.12396013
615,24.622434259857933,16,42,28,166568.08,19.821058,44.6543,29.390484
616,3904.511948801581,1,2,1,416283.47,0.6584928,1.2157899,0.123794176
617,1756.1710405974331,1,2,1,416415.56,0.65851367,1.2160127,0.12385809
618,1463561.459967996,11,24,16,723338.7,12.492715,29.160082,20.54194
619,12578143.142951395,2,6,4,8864396.0,1.8710941,4.061395,3.119646
620,195.830607227399,4,6,4,1027373.7,4.535307,6.2931147,4.6598225
621,1101.3710533082428,1,2,1,414607.3,0.6582192,1.2129282,0.12300253
622,2034.611846929248,18,40,26,129370.98,21.083345,47.866196,31.460718
623,34400.029422683016,1,2,1,416905.75,0.6585965,1.2168146,0.12408908
624,853.7161123772679,1,2,1,414558.28,0.65821207,1.2128425,0.122976735
625,508295.55815954576,44,125,82,1467080.5,52.927975,143.67612,93.951866
626,506.9991950738995,1,2,1,416384.22,0.6585089,1.2159647,0.123840146
627,2034.6118469292485,18,40,26,129369.62,21.083355,47.86623,31.46074
628,62672.819437738544,6,12,8,816427.44,6.7048073,12.4942465,8.6913395
629,142164.68204768194,6,12,8,816476.44,6.7055774,12.496697,8.693026
630,108.16516329411223,6,9,6,808141.2,6.5525064,12.010683,8.356264
631,3609170.8310390543,11,24,16,721938.94,12.475867,29.127153,20.526625
632,267.3055195803642,9,27,18,533664.44,11.313435,26.900196,19.121622
633,596.551054763935,10,26,20,615095.56,11.724676,27.667187,19.705074
634,1814.14871775918,9,22,16,477084.5,10.981441,26.218151,18.599659
635,1365.563602742132,1,2,1,414612.75,0.6582204,1.2129384,0.12300477
636,5748432.647264931,11,24,16,721801.4,12.47418,29.123854,20.525087
637,15288.901965636926,1,2,1,415215.94,0.65832174,1.2139529,0.1232907
638,10696.585673783142,6,12,8,816440.4,6.7049146,12.494593,8.691584
639,574.8044897259177,1,2,1,416521.75,0.65853333,1.2161943,0.123907425
640,6588.656738788184,17,39,26,143408.73,20.561316,46.527943,30.596535
641,50939.530259003484,17,39,26,143410.1,20.561258,46.5278,30.596441
642,44087.47432914219,91,262,175,4245247.5,107.82554,304.3375,196.11124
643,0.8656610841200817,4,6,4,1026814.06,4.5355706,6.293351,4.659726
644,106.23139479282828,32,88,59,263046.6,39.433907,105.41551,69.681046
645,35293.15115719031,33,95,64,346329.56,40.746876,109.161964,72.10301
646,72.4647775833156,112,298,188,2930515.0,132.09384,377.08957,242.57349
647,394539.3858790128,6,12,8,816402.25,6.7045965,12.493565,8.690857
648,4416.825843749999,9,21,14,446323.84,10.57283,25.04128,17.730747
649,66.31361397670655,47,128,84,1966594.4,56.746387,154.52208,100.86997
650,611851.6336040767,6,12,8,816370.94,6.7040977,12.491964,8.689767
651,2085.8795568799287,16,42,28,166581.02,19.820635,44.65323,29.389793
652,897.894017219138,52,151,100,2783634.5,62.80935,172.00563,111.892166
653,2367236.3152740765,6,12,8,816388.6,6.704377,12.492863,8.690379
654,1299.4950060530268,1,2,1,416431.88,0.65851784,1.2160401,0.123861454
655,243826.84763385507,24,64,42,291595.28,29.82143,75.654396,49.642853
656,12161.795772419666,9,22,16,477080.4,10.981393,26.218029,18.599566
657,1896.10459982108,9,22,16,477096.75,10.981574,26.218504,18.599924
658,2905.306852308636,10,26,20,615008.44,11.724237,27.666376,19.704456
659,1386.1602841094193,19,36,24,128029.766,21.642757,49.38574,32.488693
660,2705.890415470837,16,40,28,158878.25,20.056644,45.24871,29.773317
661,3242.7299336149654,6,10,7,808337.94,6.555369,12.019759,8.362494
662,97404.85643317769,6,12,8,816391.3,6.704402,12.492941,8.6904335
663,771344.2234375014,11,24,16,722514.9,12.482782,29.140667,20.53291
664,5759.897278614253,1,2,1,416600.72,0.65854704,1.216328,0.12394443
665,1640754.783000528,34,96,64,397802.03,41.53349,111.40788,73.547226
666,20835.705490405075,1,2,1,417251.6,0.65865433,1.2174248,0.124257274
667,1657.500038742144,8,20,16,563432.5,8.868268,19.669489,14.061439
668,819.6439812436086,8,20,14,440052.8,10.028446,23.404606,16.628628
669,56647.390448179576,17,39,26,143407.38,20.561375,46.528103,30.59663
670,383.8880810747757,9,23,16,549865.2,11.398305,27.061642,19.2464
671,8239.672279393386,128,373,248,2059521.9,152.44978,435.90485,281.514
672,18163.39613281274,9,21,14,446289.78,10.572196,25.03944,17.729452
673,33910.468469251864,194,576,384,-1006228.56,226.87656,649.547,423.69977
674,71196.61939773346,9,24,18,456495.9,10.778137,25.644653,18.156248
675,259.3442541429205,1,2,1,416595.97,0.65854406,1.2163177,0.12393995
676,1611712.1893306738,32,90,60,410376.72,41.729256,111.9664,73.90664
677,43418.09433827397,17,39,26,143407.38,20.56136,46.528053,30.596603
678,1558.64942182843,19,36,24,128201.33,21.645336,49.393913,32.493973
679,7904.881587159263,17,39,26,143408.05,20.561333,46.52799,30.596567
680,77908.41856214355,17,39,26,143395.8,20.561764,46.529087,30.597267
681,1412282.2389418466,6,12,8,816418.56,6.704702,12.493904,8.691099
682,33117.87811799667,75,214,143,5247655.0,89.5909,249.68474,161.31837
683,459656.7760054519,6,12,8,816419.94,6.704786,12.494168,8.691277
684,7784.41160913644,4,6,4,1026984.3,4.535487,6.2932725,4.659743
685,2423187.9278079933,11,24,16,723340.0,12.492728,29.160107,20.541952
686,12231.121572509546,1,2,1,417151.5,0.65863705,1.2172431,0.124207936
687,16554.394688733264,10,26,20,615097.6,11.724691,27.66722,19.705093
688,810.4311089902822,4,6,4,1027012.2,4.535476,6.293269,4.6597543
689,4220.952372315706,1,2,1,416598.0,0.65854645,1.2163211,0.12394331
690,6150908.221602272,64,172,110,4590550.5,76.96833,212.77342,137.75883
691,1772.1320521529092,4,6,4,1027338.3,4.5353246,6.293132,4.65982
692,3099.07579337183,4,6,4,1027020.4,4.535475,6.2932725,4.659766
693,1303623.715328003,11,24,16,723359.06,12.492966,29.160563,20.542164
694,506.99919507389984,1,2,1,414693.1,0.6582347,1.2130755,0.1230429
695,847450.8750229975,6,12,8,816415.9,6.704693,12.493876,8.691074
696,1056375.8351181024,28,78,52,184044.62,37.30173,99.20583,65.500206
697,22341.353470071383,9,22,16,477080.4,10.981407,26.218071,18.599594
698,967.7914918153184,8,20,16,563480.1,8.867967,19.668518,14.060701
699,461950.6954567101,19,44,29,177378.08,22.5192,52.26418,34.388317
700,1539.961282176152,1,2,1,414644.06,0.6582264,1.2129933,0.1230171
701,70148.9773065524,17,39,26,143401.25,20.561535,46.528503,30.596895
702,24.36843674020012,4,6,4,1027048.3,4.53546,6.2932553,4.659766
703,1069447.2445424,82,236,156,4749336.0,98.652985,276.8405,178.60481
704,1331.9873343031747,1,2,1,414638.62,0.6582252,1.2129864,0.123015985
705,62672.819437738544,6,12,8,816527.5,6.7063627,12.499203,8.6947365
706,900322.5992430509,28,78,52,184041.9,37.30195,99.2065,65.50065
707,42786.34269513257,6,12,8,816439.0,6.704902,12.494552,8.691552
708,2149.25123507044,7,19,13,585121.94,8.733427,19.235895,13.730531
709,330291.78629666986,33,94,64,332160.4,40.534634,108.55452,71.71192
710,127.79968490413648,4,6,4,1027011.5,4.5354733,6.293252,4.659745
711,2757940.656032712,6,12,8,816463.5,6.7053833,12.49608,8.692599
712,17.887530897223204,16,42,28,166579.66,19.820625,44.653206,29.389774
713,34060.90788366181,97,280,187,3839291.8,115.22797,326.52594,210.24512
714,15671.124514777846,1,2,1,416785.22,0.65857625,1.2166159,0.12403301
715,1491.495320995663,4,6,4,1027481.3,4.5352597,6.2930803,4.6598516
716,220373.18700107568,82,236,156,4752073.5,98.60321,276.69135,178.50984
717,189552.90939690924,6,12,8,816474.4,6.705544,12.496592,8.692954
718,141935.86011860438,15,32,21,192545.31,19.412882,43.69029,28.78345
719,1457.2750747613677,11,23,16,702071.94,12.264107,28.70121,20.334991
720,3448.291879816544,11,23,16,702076.06,12.264145,28.701286,20.33502
721,353070.55973546166,6,12,8,816511.2,6.7061024,12.498381,8.694185
722,1511.7759693923483,52,151,100,2782673.8,62.802216,171.98503,111.87919
723,197269.6929395055,6,12,8,816445.8,6.705194,12.49547,8.692171
724,2479.180152734696,8,20,16,562608.0,8.873574,19.686384,14.074258
725,4404339.44791924,6,12,8,816485.3,6.7057285,12.497177,8.693351
726,4855281.0259873085,82,236,156,4749331.0,98.653046,276.8407,178.60493
727,34230.89318602179,24,68,49,287022.25,30.131271,76.63749,50.295933
728,732.7279462588964,52,151,100,2784128.8,62.813015,172.01619,111.89882
729,32079.20357756049,6,14,10,829385.4,6.9530325,13.287772,9.2452545
730,55709.17283354535,6,12,8,816449.2,6.7051144,12.495224,8.691995
731,1299.4950060530268,1,2,1,414579.38,0.65821505,1.2128836,0.12298795
732,293418.8688494274,45,132,88,1634842.0,54.23404,147.35985,96.306885
733,22989.99493569758,17,39,26,143399.2,20.561628,46.528744,30.597046
734,2558.7708496988707,1,2,1,415428.38,0.6583575,1.2143059,0.12339386
735,780065.0798444923,28,78,52,184046.67,37.30127,99.204384,65.499214
736,3673.218083888275,1,2,1,414945.0,0.65827584,1.2135005,0.12316287
737,3363.0352234710426,1,2,1,416498.62,0.65852916,1.2161498,0.12389397
738,2437.8893594040783,8,20,14,439928.25,10.031469,23.414038,16.634617
739,1292.969433065672,6,14,10,829388.8,6.953082,13.287927,9.245362
740,2882.4020855319286,11,23,16,702091.7,12.264291,28.701584,20.335157
741,7275.069429156226,17,39,26,143408.73,20.561304,46.527916,30.596514
742,8799.675361159518,1,2,1,415702.75,0.6584022,1.2147754,0.123523936
743,4465.335014105647,4,6,4,1027145.6,4.535416,6.2932177,4.659792
744,240.21971314275507,7,18,12,585568.56,8.730518,19.226637,13.723453
745,6793.670339618592,1,2,1,415264.28,0.6583295,1.2140352,0.123314254
746,118.18804515388445,32,88,59,263045.25,39.433903,105.4155,69.681046
747,664.0390163325173,4,6,4,1027087.06,4.5354385,6.2932243,4.659762
748,789078.7717580256,6,12,8,816398.1,6.704526,12.493339,8.690707
749,445.68607249254273,6,9,6,808090.8,6.55177,12.008347,8.354663
